target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1528	3435.61	60.4571
F27C8.1	1940	1681	88	1.40761
F07C3.7	1728	1469	132	2.41613
F52H2.2	1739	1480	692	12.5722
T13A10.10a	1734	1475	37	0.674493
T13A10.10b	1598	1339	0	0
C55C2.5a	1840	1581	58.3611	0.992565
C55C2.5b	1606	1347	37.0495	0.739576
C55C2.5c	1671	1412	29.5894	0.563468
C55C2.5d	1618	1359	0	0
T11F9.4a	1765	1506	18.5926	0.331958
T11F9.4b.1	1684	1425	39.4074	0.743585
T11F9.4b.2	1784	1525	0	0
F54D12.3	1503	1244	6	0.129688
F28F9.4	1452	1193	56	1.26216
Y53H1C.1a	2022	1763	1786.3	27.244
Y53H1C.1b	1958	1699	232.414	3.67822
C50F2.9	258	39.8547	10	6.74665
C50F2.10	414	155.169	2259	391.453
F54B8.5	270	44.4593	0	0
Y38H6C.22	381	123.049	1	0.218519
T22H6.5	484	225.001	178	21.2718
T22H6.7	646	387	109	7.57326
M79.1a	4081	3822	378.658	2.66394
M79.1b	4012	3753	515.478	3.69317
M79.1c	3997	3738	42.8641	0.308334
C24F3.5a	4715	4456	13.4895	0.0813987
C24F3.5b	4726	4467	0.510519	0.00307301
F12B6.1a	6670	6411	173.27	0.726718
F12B6.1b	6559	6300	279.73	1.19389
Y39D8C.1	5545	5286	279	1.4192
Y53C10A.9	4724	4465	26	0.156574
AC3.3	1403	1144	0	0
F19G12.7	1719	1460	0	0
F31A3.1	729	470	0	0
Y5H2A.3	1020	761	8	0.282666
Y105C5A.4	1008	749	0.611068	0.0219369
C03A7.7	1174	915	0	0
C03A7.8	1317	1058	1.52602	0.0387829
C03A7.14	1525	1266	22.474	0.477325
R09F10.2	1137	878	3	0.0918744
F35A5.3	1271	1012	7	0.185988
T01D1.6	1273	1014	35	0.928106
W09B12.1.1	1984	1725	116.418	1.81467
W09B12.1.2	2525	2266	79.5823	0.94433
Y44E3A.2	1995	1736	117	1.81219
Y48B6A.8	2168	1909	53.5559	0.754343
Y48B6A.7	1930	1671	4	0.0643652
C42D8.5a	3282	3023	154.485	1.3741
C42D8.5b	1560	1301	19.2185	0.3972
ZK455.1	3072	2813	2206	21.0864
F54H12.1a	2709	2450	12863.1	141.171
F54H12.1b	2365	2106	8.02504e-05	1.0246e-06
F54H12.1c.1	2500	2241	4405.04	52.8537
F54H12.1c.2	2562	2303	211.743	2.4722
K11G12.2	1888	1629	5	0.0825309
K11G12.7	1660	1401	9	0.172732
K03F8.2	1800	1541	31	0.540912
ZK973.5	1666	1407	4	0.0764422
T09A5.3	1692	1433	4	0.0750553
ZC504.2	1758	1499	14	0.251127
C40C9.2	1909	1650	14	0.228145
R02E12.8	1680	1421	15	0.283834
D2092.3	1445	1186	44	0.997552
R01E6.4	1926	1667	34	0.548417
T05C12.2	1595	1336	3	0.0603785
F25G6.4	1506	1247	45	0.970317
F25G6.3a	1797	1538	53	0.926589
F25G6.3b	2176	1917	0	0
F53E10.2a	1359	1100	6.15953	0.150565
F53E10.2b	1616	1357	15.8405	0.313874
F28F8.1	1617	1358	36	0.712804
C31H5.3a	1858	1599	10	0.168159
C31H5.3b	1841	1582	0	0
R06A4.10a	1702	1443	25	0.465845
R06A4.10b	1693	1434	0	0
R06A4.10c	1841	1582	0	0
F27B3.2	1410	1151	8	0.186888
F48E3.7	1435	1176	9	0.20578
F59B1.9	1718	1459	7	0.129006
T04C12.6.1	1264	1005	0.00516059	0.000138071
T04C12.6.2	1366	1107	37.2828	0.905583
T04C12.6.3	1346	1087	5140.16	127.15
T04C12.6.4	1277	1018	13396.7	353.849
T04C12.5.1	1321	1062	15.2444	0.38597
T04C12.5.2	1335	1076	34888.4	871.839
T04C12.4.1	1480	1221	13905.3	306.219
