target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1528	3549.45	67.8056
F27C8.1	1940	1681	91.8237	1.59447
F07C3.7	1728	1469	103	2.04665
F52H2.2	1739	1480	674	13.2931
T13A10.10a	1734	1475	0	0
T13A10.10b	1598	1339	18	0.392392
C55C2.5a	1840	1581	68.4513	1.2638
C55C2.5b	1606	1347	26.8432	0.581695
C55C2.5c	1671	1412	24.5181	0.506851
C55C2.5d	1618	1359	23.1874	0.498036
T11F9.4a	1765	1506	0	0
T11F9.4b.1	1684	1425	35	0.716938
T11F9.4b.2	1784	1525	0	0
F54D12.3	1503	1244	4	0.0938572
F28F9.4	1452	1193	28	0.685087
Y53H1C.1a	2022	1763	1992.96	32.997
Y53H1C.1b	1958	1699	152.523	2.62041
C50F2.9	258	39.8547	12	8.78881
C50F2.10	414	155.169	1721	323.747
F54B8.5	270	44.4593	0	0
Y38H6C.22	381	123.049	3	0.711656
T22H6.5	484	225.001	54	7.00548
T22H6.7	646	387	51	3.84669
M79.1a	4081	3822	307.059	2.34509
M79.1b	4012	3753	490.957	3.8185
M79.1c	3997	3738	129.984	1.01503
C24F3.5a	4715	4456	16.3845	0.107329
C24F3.5b	4726	4467	0.615513	0.00402207
F12B6.1a	6670	6411	231.027	1.05188
F12B6.1b	6559	6300	369.973	1.71418
Y39D8C.1	5545	5286	459	2.53463
Y53C10A.9	4724	4465	12	0.0784491
AC3.3	1403	1144	0	0
F19G12.7	1719	1460	2	0.0399858
F31A3.1	729	470	1	0.0621055
Y5H2A.3	1020	761	2	0.0767138
Y105C5A.4	1008	749	0	0
C03A7.7	1174	915	0	0
C03A7.8	1317	1058	0	0
C03A7.14	1525	1266	17.8439	0.411419
R09F10.2	1137	878	4	0.132982
F35A5.3	1271	1012	10	0.288435
T01D1.6	1273	1014	19	0.546945
W09B12.1.1	1984	1725	104.418	1.76691
W09B12.1.2	2525	2266	79.5823	1.02514
Y44E3A.2	1995	1736	102	1.71506
Y48B6A.8	2168	1909	62.7419	0.959357
Y48B6A.7	1930	1671	1	0.0174683
C42D8.5a	3282	3023	389.75	3.76337
C42D8.5b	1560	1301	0	0
ZK455.1	3072	2813	2315	24.022
F54H12.1a	2709	2450	16807.1	200.242
F54H12.1b	2365	2106	0	0
F54H12.1c.1	2500	2241	2056.97	26.7926
F54H12.1c.2	2562	2303	83.7889	1.06199
K11G12.2	1888	1629	8	0.14335
K11G12.7	1660	1401	1	0.0208348
K03F8.2	1800	1541	34	0.644028
ZK973.5	1666	1407	2	0.041492
T09A5.3	1692	1433	2	0.0407392
ZC504.2	1758	1499	12	0.233673
C40C9.2	1909	1650	10	0.176907
R02E12.8	1680	1421	3	0.0616248
D2092.3	1445	1186	33	0.81219
R01E6.4	1926	1667	54	0.945554
T05C12.2	1595	1336	1	0.0218485
F25G6.4	1506	1247	37	0.866091
F25G6.3a	1797	1538	65	1.23363
F25G6.3b	2176	1917	0	0
F53E10.2a	1359	1100	0	0
F53E10.2b	1616	1357	26	0.55927
F28F8.1	1617	1358	32	0.687826
C31H5.3a	1858	1599	8	0.146039
C31H5.3b	1841	1582	0	0
R06A4.10a	1702	1443	0.00508156	0.000102792
R06A4.10b	1693	1434	21.0166	0.427802
R06A4.10c	1841	1582	0	0
F27B3.2	1410	1151	2	0.0507204
F48E3.7	1435	1176	4	0.0992844
F59B1.9	1718	1459	4	0.0800263
T04C12.6.1	1264	1005	0.308034	0.00894666
