target_id	length	eff_length	est_counts	tpm
Y110A7A.10	1787	1528	4802.48	62.6624
F27C8.1	1940	1681	96	1.13859
F07C3.7	1728	1469	112	1.52006
F52H2.2	1739	1480	570	7.67854
T13A10.10a	1734	1475	42	0.567705
T13A10.10b	1598	1339	0	0
C55C2.5a	1840	1581	61.116	0.770705
C55C2.5b	1606	1347	16.6446	0.246361
C55C2.5c	1671	1412	29.2394	0.412857
C55C2.5d	1618	1359	0	0
T11F9.4a	1765	1506	0	0
T11F9.4b.1	1684	1425	50.75	0.710046
T11F9.4b.2	1784	1525	15.25	0.199373
F54D12.3	1503	1244	4	0.0641069
F28F9.4	1452	1193	36	0.601627
Y53H1C.1a	2022	1763	2662.14	30.1054
Y53H1C.1b	1958	1699	214.743	2.51995
C50F2.9	258	39.8547	12	6.00298
C50F2.10	414	155.169	3283	421.825
F54B8.5	270	44.4593	0	0
Y38H6C.22	381	123.049	0	0
T22H6.5	484	225.001	68	6.02546
T22H6.7	646	387	87	4.48202
M79.1a	4081	3822	344.656	1.79788
M79.1b	4012	3753	487.344	2.58894
M79.1c	3997	3738	0	0
C24F3.5a	4715	4456	6.68567	0.0299133
C24F3.5b	4726	4467	0.314333	0.00140294
F12B6.1a	6670	6411	57.7568	0.179615
F12B6.1b	6559	6300	474.243	1.50081
Y39D8C.1	5545	5286	506	1.90848
Y53C10A.9	4724	4465	26	0.116096
AC3.3	1403	1144	0	0
F19G12.7	1719	1460	5	0.0682783
F31A3.1	729	470	0	0
Y5H2A.3	1020	761	0	0
Y105C5A.4	1008	749	0	0
C03A7.7	1174	915	0	0
C03A7.8	1317	1058	5	0.0942214
C03A7.14	1525	1266	0	0
R09F10.2	1137	878	2	0.0454152
F35A5.3	1271	1012	2	0.0394017
T01D1.6	1273	1014	3	0.058986
W09B12.1.1	1984	1725	49.3438	0.570307
W09B12.1.2	2525	2266	125.656	1.10558
Y44E3A.2	1995	1736	68	0.780952
Y48B6A.8	2168	1909	30.2659	0.316092
Y48B6A.7	1930	1671	1	0.0119313
C42D8.5a	3282	3023	66.7096	0.439963
C42D8.5b	1560	1301	18.7112	0.286741
ZK455.1	3072	2813	2386	16.9109
F54H12.1a	2709	2450	23777.1	193.49
F54H12.1b	2365	2106	0	0
F54H12.1c.1	2500	2241	1194.1	10.6235
F54H12.1c.2	2562	2303	77.549	0.671348
K11G12.2	1888	1629	1	0.012239
K11G12.7	1660	1401	6	0.0853844
K03F8.2	1800	1541	81	1.04797
ZK973.5	1666	1407	2	0.0283401
T09A5.3	1692	1433	11	0.153042
ZC504.2	1758	1499	8	0.106403
C40C9.2	1909	1650	26	0.314163
R02E12.8	1680	1421	1	0.0140304
D2092.3	1445	1186	37	0.621989
R01E6.4	1926	1667	25	0.298999
T05C12.2	1595	1336	6	0.0895386
F25G6.4	1506	1247	29	0.463657
F25G6.3a	1797	1538	76.1672	0.987363
F25G6.3b	2176	1917	3.83282	0.0398622
F53E10.2a	1359	1100	34.7382	0.629622
F53E10.2b	1616	1357	46.2618	0.679686
F28F8.1	1617	1358	70	1.02769
C31H5.3a	1858	1599	6.6638e-05	8.30881e-07
C31H5.3b	1841	1582	37.9999	0.478897
R06A4.10a	1702	1443	0	0
R06A4.10b	1693	1434	29	0.403194
R06A4.10c	1841	1582	0	0
F27B3.2	1410	1151	8	0.138573
F48E3.7	1435	1176	1	0.0169534
F59B1.9	1718	1459	2	0.02733
T04C12.6.1	1264	1005	0.219613	0.0043567
T04C12.6.2	1366	1107	37.2435	0.670762
T04C12.6.3	1346	1087	7755.65	142.251
T04C12.6.4	1277	1018	17975.1	352.037
T04C12.5.1	1321	1062	26.3439	0.494563
T04C12.5.2	1335	1076	38969.2	722.061
T04C12.4.1	1480	1221	15247.5	248.971
T04C12.4.2	1564	1305	6742.5	103.009
T04C12.4.3	1559	1300	0	0
M03F4.2a	1672	1413	107.045	1.5104
M03F4.2b.1	1599	1340	0	0
M03F4.2b.2	1603	1344	0	0
M03F4.2b.3	1606	1347	11417.3	168.99
M03F4.2b.4	1596	1337	29.9764	0.447006
M03F4.2b.5	1541	1282	81.7649	1.27158
M03F4.2b.6	1576	1317	0	0
M03F4.2c	1633	1374	11.3957	0.165356
T25C8.2.1	1343	1084	0.323638	0.00595245
T25C8.2.2	1344	1085	2023.53	37.1832
F17C8.1	4068	3809	176	0.921228
C10F3.3	3343	3084	9	0.0581827
C44F1.5	4064	3805	167	0.875039
T01C2.1	3269	3010	188	1.24525
F39C12.2a	2213	1954	0	0
F39C12.2b	2525	2266	75	0.659883
F39C12.2c	2428	2169	0	0
F39C12.2d	2049	1790	0	0
F39C12.2e	2611	2352	0	0
F57F5.4a.1	1990	1731	413.373	4.76114
F57F5.4a.2	2032	1773	0	0
F57F5.4b	1052	793	204.627	5.14464
C04A11.4	3227	2968	1165	7.82578
ZK154.7	2342	2083	812	7.77199
H15N14.1c	3023	2764	2601.73	18.7668
H15N14.1d	2851	2592	0	0
H15N14.1e	2794	2535	1483.57	11.668
H15N14.1f	3119	2860	0	0
H15N14.1g	370	112.759	353.111	62.4348
T20H4.4	1697	1438	4763	66.037
Y50D7A.7	1886	1627	1968	24.1159
C02B4.1	4802	4543	16	0.0702171
F08C6.1a.1	3788	3529	2.00319e-07	1.13171e-09
F08C6.1a.2	3910	3651	6.54096e-08	3.57187e-10
F08C6.1b	1163	904	124.698	2.75014
F08C6.1c.1	3027	2768	229.614	1.65385
F08C6.1c.2	3149	2890	23.6885	0.16342
D2030.10a	3221	2962	126	0.848107
D2030.10b	3222	2963	0	0
T14B1.2	1220	961	9	0.186717
C02H7.3a	4574	4315	24.9409	0.115238
C02H7.3b	4428	4169	125.059	0.598065
F32A7.6	1780	1521	151.839	1.99031
Y87G2A.4	946	687	136	3.94682
B0334.8	3766	3507	5069.36	28.8193
F32A6.4a	2137	1878	954.679	10.1351
F32A6.4b	2166	1907	0	0
F32A6.4c	375	117.399	37.3206	6.33798
Y62E10A.5a	598	339	1157	68.0454
Y62E10A.5b.1	579	320	1.49448e-08	9.31121e-10
Y62E10A.5b.2	574	315	0	0
F09E5.13	1231	972	2041.39	41.8721
C25A1.11a	1605	1346	736.885	10.9149
C25A1.11b	1599	1340	0	0
C41G7.5a	1841	1582	36.915	0.465224
C41G7.5b	1803	1544	0.0849563	0.00109702
F58E10.4	1059	800	2166	53.9801
K07C11.2.1	1343	1084	9251.26	170.152
K07C11.2.2	1421	1162	1489.74	25.5606
B0207.4	1121	862	5506	127.349
C25A11.4a	4737	4478	0.00119984	5.34199e-06
C25A11.4b	2842	2583	434.827	3.35628
C25A11.4c	3829	3570	0	0
C25A11.4d	4614	4355	473.28	2.16668
C25A11.4e	3084	2825	652.891	4.60774
D1022.7a.1	4264	4005	105.628	0.525826
D1022.7a.2	4305	4046	66.3901	0.327147
D1022.7b.1	4279	4020	8905.62	44.1676
D1022.7b.2	4317	4058	6341.36	31.1556
D1022.7c.1	1953	1694	0	0
D1022.7c.2	1991	1732	0	0
C12D8.10a	2119	1860	9937.85	106.523
C12D8.10b	2134	1875	462.662	4.91958
C12D8.10c	1996	1737	14.3828	0.165086
F28H6.1a	2002	1743	996	11.3927
F28H6.1b	2381	2122	0	0
F48F7.1a	4587	4328	896.966	4.13194
F48F7.1b	4968	4709	173.034	0.732603
T07D3.7a	3247	2988	328.352	2.19091
T07D3.7b	3156	2897	1814.65	12.4885
F54D8.3a.1	1608	1349	10404.5	153.771
F54D8.3a.2	1703	1444	592.8	8.18477
F54D8.3b.1	1607	1348	0	0
F54D8.3b.2	1702	1443	0	0
F54D8.3b.3	1666	1407	8.83847	0.125241
F54D8.3b.4	1387	1128	1657.84	29.3021
K04F1.15	1641	1382	1	0.0144264
F36H1.6	2866	2607	2725	20.8397
T05H4.13a.1	1583	1324	1.72349	0.0259529
T05H4.13a.2	1596	1337	2638.64	39.3472
T05H4.13b.1	1910	1651	10.8734	0.131306
T05H4.13b.2	1923	1664	3866.57	46.3274
T05H4.13c.1	1669	1410	0.941486	0.0133125
T05H4.13c.2	1682	1423	946.258	13.2578
